"","HbTrop","HbTemp"
"Zm00001d021335",0.510368360330592,0.63322669976798
"Zm00001d021336",0,0.0362445257237496
"Zm00001d021338",0.557677575102367,0.368110069444418
"Zm00001d021342",0.0935122134093841,0.22291754703558
"Zm00001d021343",0.397738511068791,0.548150306297676
"Zm00001d021344",0.329569438371038,0.404079103874352
"Zm00001d021346",0.673854365611695,0.528366297022008
"Zm00001d021347",0,0.140732303125243
"Zm00001d021350",0.179925002018337,0.186094609701756
"Zm00001d021356",0.35146958411808,0.516164786823351
"Zm00001d021359",0.146022807726291,0.452557541233298
"Zm00001d021360",0.730489635498638,0.700568697007283
"Zm00001d021362",0,0.122643080041136
"Zm00001d021363",0.673213609009336,0.612502793873335
"Zm00001d021367",0.477593956956171,0.972442946775766
"Zm00001d021368",0.740998006791028,0.556028904528454
"Zm00001d021370",0.570495490508401,0.330539891566655
"Zm00001d021371",0,0.211964275828575
"Zm00001d021372",0.496128761507878,0.354586220133284
"Zm00001d021375",0,0.319423544369277
"Zm00001d021376",0.327108839102512,0.224534084729211
"Zm00001d021378",0.548081339862834,0.471759528842166
"Zm00001d021379",0.745242679161774,0.725612422600611
"Zm00001d021384",0.513499046606553,0.691460865286706
"Zm00001d021385",0.860514228288907,0.826292395785296
"Zm00001d021387",0.269402211032531,0.330411671286438
"Zm00001d021388",0.28257026559755,0.170598440613964
"Zm00001d021389",0,0.00558322610636937
"Zm00001d021390",0.427170011823852,0.435707632201809
"Zm00001d021392",0.281045342110953,0.396373407626172
"Zm00001d021393",0.00714915545663647,0.0949815183670742
"Zm00001d021395",0.00532000511062217,0.691707997412031
"Zm00001d021396",0.544172742375681,0.446012290560423
"Zm00001d021400",0.0636150882411578,0.345874409551997
"Zm00001d021401",0.0611035138657108,0.2996491187657
"Zm00001d021403",0,0.224435129529444
"Zm00001d021404",0.377740056952647,0.515525989363843
"Zm00001d021407",0.878770951574996,0.720300704979622
"Zm00001d021410",0.396682348190131,0.143176234355856
"Zm00001d021412",0,0.233401943560735
"Zm00001d021413",0.301390317382748,0.660134331234886
"Zm00001d021414",0.000856343954839541,0.259624082485367
"Zm00001d021417",0.0210120387788374,0.0315551454165291
"Zm00001d021418",0.484923926022514,0.221363078760678
"Zm00001d021420",0,0.148705621275365
"Zm00001d021421",0.230988053157395,0.52859483002518
"Zm00001d021422",0,0
"Zm00001d021424",0.28950345851947,0.124891280132458
"Zm00001d021425",0.482925850178698,0.323273521859906
"Zm00001d021426",0,0.493657285443302
"Zm00001d021430",0.842851330182487,0.0449834676915529
"Zm00001d021433",0.00367656682536038,0.342042969017499
"Zm00001d021435",0.124098292064526,0.466616066961127
"Zm00001d021436",0.478881002133002,0.30467047376385
"Zm00001d021438",0,0
"Zm00001d021439",0.107715956072591,0.342679873858363
"Zm00001d021442",0.315869704977998,0.292011085292767
"Zm00001d021445",0,0.0406757757306721
"Zm00001d021446",0.585496390469314,0.567518095614036
"Zm00001d021447",0,0.226098856981939
"Zm00001d021448",0,0.363233978394861
"Zm00001d021452",0.234026294071092,0.323177994277163
"Zm00001d021453",0.465841447404258,0.394125633285778
"Zm00001d021464",0,0.306998181823153
"Zm00001d021465",0.729032161442428,0.667679549390936
"Zm00001d021467",0.421210406967886,0.655910320617155
"Zm00001d021469",0.42965287239,0.175802804104563
"Zm00001d021470",0.120374720460217,0
"Zm00001d021473",0.484940001379494,0.222297668463649
"Zm00001d021477",0,0.32291822642068
"Zm00001d021484",0.145758139848287,0.596699931322447
"Zm00001d021485",0.169864435067112,0.511150642975033
"Zm00001d021486",0,0.197454390363633
"Zm00001d021487",0.121341998434147,0.211147623556688
"Zm00001d021488",0.598178332364757,0.506456643786645
"Zm00001d021489",0.249365249320324,0.607449482894811
"Zm00001d021490",0.487017681884538,0.715956409500781
"Zm00001d021491",0,0.0155450408169642
"Zm00001d021492",0.267336054883692,0.121787776399826
"Zm00001d021494",0.10834056038339,0.290958304884025
"Zm00001d021498",0,0.0570764293006109
"Zm00001d021504",0,0.127451160022943
"Zm00001d021505",0.360566396536843,0.208023174237343
"Zm00001d021506",0.396521183786262,0.436664536780656
"Zm00001d021507",0,0.407825150567128
"Zm00001d021508",0,0.0360001855000556
"Zm00001d021511",0,0.108297364578126
"Zm00001d021512",0.501802042548647,0.374128934887743
"Zm00001d021513",0.424927342992374,0.394289906616582
"Zm00001d021516",0.417058358421069,0.0934988792083604
"Zm00001d021517",0.57508353584475,0.434388271619896
"Zm00001d021518",0.362577155456698,0.662655990759806
"Zm00001d021519",0.361117273307973,0.612332788534959
"Zm00001d021520",0,0.225483653352186
"Zm00001d021521",0.300170970186395,0.707386569257477
"Zm00001d021522",0.81932634202374,0.731521228648077
"Zm00001d021524",0.55957304785215,0.468812239301852
"Zm00001d021526",0.61029633643949,0.223264398415065
"Zm00001d021529",0.731258135272257,0.95529562504153
"Zm00001d021532",0.230685739988247,0.179035559060109
"Zm00001d021533",0,0.568272700078494
"Zm00001d021534",0.345193177798621,0.428244933767205
"Zm00001d021535",0.357460685928071,0.208040411501586
"Zm00001d021536",0,0.0832689213453093
"Zm00001d021537",0.294315113023706,0.0511120515043079
"Zm00001d021541",0,0
"Zm00001d021544",0.327434856505434,0.426775502154074
"Zm00001d021545",0,0.187971858053167
"Zm00001d021546",0.0300216414496211,0
"Zm00001d021551",0.241295460215579,0.00196317136847439
"Zm00001d021553",0,0
"Zm00001d021554",0,0.100640231237391
"Zm00001d021557",0.0902791785907864,0.191595703155666
"Zm00001d021558",0.572130628427053,0.668190544266013
"Zm00001d021565",0.448538171055368,0.375029069613951
"Zm00001d021566",0.21889901326144,0.446865219900889
"Zm00001d021567",0,0.108878704661221
"Zm00001d021569",0.257231668215088,0.0461935262796917
"Zm00001d021570",0.873151398344167,0
"Zm00001d021571",0.418536177158454,0.526708745090935
"Zm00001d021574",0.530843768619724,0.640744939779713
"Zm00001d021577",0,0.0760612017042809
"Zm00001d021579",0.541866303912609,0.410147927102258
"Zm00001d021580",0.535252519721033,0.474201944544117
"Zm00001d021582",0.262255621437486,0.306536015120397
"Zm00001d021583",0.914409587561255,0.488282035465212
"Zm00001d021584",0.0441732878088084,0
"Zm00001d021587",0.37161096103647,0.386879394938928
"Zm00001d021588",0.626563664620216,0.566173576389675
"Zm00001d021591",0,0.139900042801832
"Zm00001d021592",0,0.296852969615388
"Zm00001d021596",0,0.104581972054412
"Zm00001d021598",0.450608729556932,0.507572609817145
"Zm00001d021599",0.359052246042553,0.278802340501734
"Zm00001d021600",0.12610628260874,0.33690718404252
"Zm00001d021607",0.285550426717404,0.131936991434133
"Zm00001d021608",0.652050231889158,0.795314492519685
"Zm00001d021609",0.459791302122394,0.0785090696452918
"Zm00001d021613",0.152139741253925,0.0222845619935703
"Zm00001d021614",0.534884177999848,0.48536528007792
"Zm00001d021615",0.550201532565836,0.683749258632221
"Zm00001d021617",0.528448491633138,0.144882056430252
"Zm00001d021620",0,0.216347286421751
"Zm00001d021621",0.357980627778672,0.225452857255688
"Zm00001d021623",0,0.387013270403906
"Zm00001d021624",0.682887795292654,0.509487147822987
"Zm00001d021626",0,0.147057405949836
"Zm00001d021627",0.266211846005644,0.269123366848844
"Zm00001d021628",0.306626642344039,0.168177367775306
"Zm00001d021629",0.23060923646399,0.325851119963539
"Zm00001d021632",0.503735367326178,0.387103150305377
"Zm00001d021633",0,0.584842186924873
"Zm00001d021634",0.382231153348858,0.425385031176902
"Zm00001d021635",0.432668087427442,0.440706613523961
"Zm00001d021636",0.334261793510517,0.239679609259893
"Zm00001d021638",0.255065721692302,0.223449461764022
"Zm00001d021641",0,0.0980110294384639
"Zm00001d021642",0.784821914924184,0.34980450815996
"Zm00001d021646",0.384936177521902,0.0578838130792579
"Zm00001d021647",0,0
"Zm00001d021649",0.0860026106068854,0.433810505861564
"Zm00001d021652",0,0.171938168070694
"Zm00001d021653",0,0.678370802156946
"Zm00001d021654",0.503032054563867,0.610803199574469
"Zm00001d021656",0.156923045691398,0.414309296767173
"Zm00001d021659",0.376316602866525,0.402560068260351
"Zm00001d021662",0.595643130740921,0.675968961237558
"Zm00001d021665",0.0864026998500489,0
"Zm00001d021667",0.581521730776935,0.727041982641101
"Zm00001d021668",0.650442343422901,0.502174661887381
"Zm00001d021669",0.759083194290484,0.241768550304801
"Zm00001d021672",0.341703695147179,0.600933650253246
"Zm00001d021673",0.62931820621934,0.757341133421759
"Zm00001d021674",0.425201250206471,0.48577661583438
"Zm00001d021675",0.657010188879954,0.758839192965092
"Zm00001d021676",0.205384569362172,0
"Zm00001d021677",0,0
"Zm00001d021682",0.308193578527005,0.282746170305618
"Zm00001d021683",0,0.0997415365990689
"Zm00001d021684",0.472473887123784,0.70803973525389
"Zm00001d021688",0,0.019469597556186
"Zm00001d021689",0.6608998767519,0.30406679966586
"Zm00001d021695",0.379048468026422,0.484207410452943
"Zm00001d021696",0.209667091868663,0
"Zm00001d021698",0,0.0415811555192641
"Zm00001d021699",0.405564871460479,0.214096907900499
"Zm00001d021700",0.349631633785081,0.497511120294094
"Zm00001d021701",0.145613617374075,0.880263329780404
"Zm00001d021702",0.801020276561883,0.824505737769411
"Zm00001d021704",0.248722767265902,0.219043367304158
"Zm00001d021706",0,0.0720246920868642
"Zm00001d021707",0.581804653069676,0.173215486700318
"Zm00001d021708",0.678494489608505,0.816760534516409
"Zm00001d021709",0.0943621261043117,0.404457638924974
"Zm00001d021710",0.523603426612373,0.454636634619965
"Zm00001d021711",0.430055899549229,0.565692856306733
"Zm00001d021714",0.548796548054706,0.504807918314331
"Zm00001d021715",0.44570023156386,0.152121994498413
"Zm00001d021716",0.881057675923203,0.516848892922399
"Zm00001d021718",0.472892810143499,0.528753933179426
"Zm00001d021719",0.625824423577491,0.54618536533324
"Zm00001d021720",0.500873648560591,0.470940245386519
"Zm00001d021721",0.163698703340026,0.0430700109353232
"Zm00001d021729",0.663212201467547,0.201778513972858
"Zm00001d021730",0.43954682948362,0.284018118291037
"Zm00001d021731",0.674736346000289,0.700534379943208
"Zm00001d021736",0.524446089421394,0.351288489325653
"Zm00001d021737",0,0.427183640455698
"Zm00001d021738",0.18304043379694,0.362897368437457
"Zm00001d021739",0,0.249142406368477
"Zm00001d021741",0,0
"Zm00001d021744",0.723731503520206,0.78710646051963
"Zm00001d021745",0.364232416909599,0.30726335465443
"Zm00001d021746",0,0.245618086829317
"Zm00001d021748",0.410829174985301,0.527089119923125
"Zm00001d021752",0.162329012523137,0.736444446385909
"Zm00001d021753",0.773252007639487,0.715743674875487
"Zm00001d021754",0.372898279719121,0.167925793095613
"Zm00001d021757",0.844938418654107,0.887987045300129
"Zm00001d021758",0,0.545839373575241
"Zm00001d021759",0.601113723942509,0.723237198251418
"Zm00001d021762",0.552056288773132,0.648473749512889
"Zm00001d021764",0.54940709969639,0.555160015509711
"Zm00001d021772",0.633471070702385,0.170905796416378
"Zm00001d021773",0,0.154893004939767
"Zm00001d021774",0.356899040013341,0.550513608103493
"Zm00001d021775",0,0.434875865342801
"Zm00001d021778",0.223628155176855,0
"Zm00001d021779",0.48325121168095,0.757349574356457
"Zm00001d021781",0.58792005103319,0.435483524394305
"Zm00001d021784",0.0968531743618971,0.418001065285756
"Zm00001d021785",0.0386004913490023,0.263979057826584
"Zm00001d021787",0.506880285526081,0.344387968163101
"Zm00001d021788",0.0700553559399892,0.0501390716161598
"Zm00001d021789",0.914570234288781,0.886321919600665
"Zm00001d021790",0.163749940893085,0.202318848041299
"Zm00001d021791",0.60611203545249,0.189932759714005
"Zm00001d021799",0.302054056718545,0
"Zm00001d021802",0.566384417153351,0.438774886612062
"Zm00001d021805",0,0.278653060898955
"Zm00001d021806",0,0
"Zm00001d021810",0.643121850905717,0.308029201324157
"Zm00001d021815",0.154960450471101,0.0268755004829287
"Zm00001d021817",0.475891233113453,0.540065380367924
"Zm00001d021821",0.35364166881899,0.287855905715392
"Zm00001d021823",0.19543877529936,0.0307791767076291
"Zm00001d021826",0,0.158390721777347
"Zm00001d021828",0.60058030648805,0.411633817867551
"Zm00001d021829",0.366243561717401,0.13052919139521
"Zm00001d021830",0.152544815455513,0
"Zm00001d021831",0.0639505920632396,0.140632739671879
"Zm00001d021834",0,0.268733940732293
"Zm00001d021835",0,0.102923311608461
"Zm00001d021836",0.524050006553035,0.464460721504475
"Zm00001d021838",0.716351737849881,0.477595197601976
"Zm00001d021839",0.292778274713713,0.060565038021558
"Zm00001d021840",0.660938955316037,0.292863661562364
"Zm00001d021842",0.0375088108375478,0.322276263804538
"Zm00001d021843",0.315615331397681,0.109672363074848
"Zm00001d021846",0.225271310512703,0
"Zm00001d021850",0.636017757877311,0.475112379446439
"Zm00001d021858",0,0
"Zm00001d021861",0.0249865093160491,0.592527971383097
"Zm00001d021864",0.681358499835194,0.65409370552287
"Zm00001d021866",0.726441985166769,0.265318682739598
"Zm00001d021867",0.796286168141093,0.898139936972107
"Zm00001d021868",0.931228064888772,0.764778451095794
"Zm00001d021869",0.196731345379022,0.303080783248511
"Zm00001d021870",0.374159059325945,0.346949249516625
"Zm00001d021871",0.0504953422844281,0.41822762109705
"Zm00001d021873",0.532323047561268,0.464927099321907
"Zm00001d021874",0.228253729919043,0.326545773851332
"Zm00001d021875",0.338980465547738,0.245667038659332
"Zm00001d021876",0.377761584212826,0.548169447310073
"Zm00001d021877",0.560456172064189,0.597916148907811
"Zm00001d021878",0.540098600379569,0.802589427247012
"Zm00001d021879",0,0.486056894042915
"Zm00001d021881",0.615392196702299,0.887331918690705
"Zm00001d021882",0.2874129321838,0
"Zm00001d021885",0.412521596567185,0.596621187673698
"Zm00001d021890",0,0.150198537938581
"Zm00001d021891",0.365591741745048,0.530776451698256
"Zm00001d021893",0.0638416799547959,0.0520551770742177
"Zm00001d021895",0.685410215105943,0.893642482760282
"Zm00001d021898",0.369153092834013,0.255912807981113
"Zm00001d021900",0.3420724024512,0.583759557310796
"Zm00001d021901",0,0.176511949382918
"Zm00001d021902",0.617456584771152,0.611334863027305
"Zm00001d021903",0.725975524095209,0.375470630812578
"Zm00001d021904",0.102751920996008,0.31151714400965
"Zm00001d021908",0.253350835804274,0.281027583591478
"Zm00001d021913",0,0
"Zm00001d021915",0.30581399730261,0.161709418578885
"Zm00001d021916",0.767963048612816,0.927396242510805
"Zm00001d021924",0.463681661991134,0.440365083522715
"Zm00001d021927",0.525971436422099,0.335487968191852
"Zm00001d021929",0.00152501398458142,0.31343413794202
"Zm00001d021930",0.414052005967828,0.356825110486124
"Zm00001d021931",0.379473599575238,0.141596334711223
"Zm00001d021932",0.197102722640824,0.209739512960043
"Zm00001d021933",0.0695129067829798,0.510405024122163
"Zm00001d021935",0.081349374496125,0.598714830499674
"Zm00001d021936",0,0.537358002798855
"Zm00001d021938",0.25283661444954,0.217648524243562
"Zm00001d021943",0.261006605499485,0.755494793566255
"Zm00001d021946",0.349040473781025,0.271453760612023
"Zm00001d021947",0,0.589780021427723
"Zm00001d021948",0.169009892118374,0.135783417492638
"Zm00001d021949",0.712168106887379,0.437406354776476
"Zm00001d021950",0.143822789853755,0.259046572841346
"Zm00001d021951",0.261811511149037,0.49930787721961
"Zm00001d021952",0,0
"Zm00001d021954",0.0507333041106611,0.537379634930944
"Zm00001d021955",0.0605920331593893,0
"Zm00001d021956",0.6164316752556,0.487153187839868
"Zm00001d021958",0,0.138860485767496
"Zm00001d021960",0.265074718459478,0.174056414427755
"Zm00001d021961",0.495977123856831,0.279243011479359
"Zm00001d021962",0.403047857945392,0.458794916144796
"Zm00001d021965",0.378349845138585,0.16114258514146
"Zm00001d021966",0.372291117345275,0.107800731552343
"Zm00001d021968",0.484638512093989,0.604444315393815
"Zm00001d021971",0.3032975899575,0.192569373502559
"Zm00001d021972",0.441433330212575,0
"Zm00001d021973",0.233556906621154,0.148302653025877
"Zm00001d021974",0,0
"Zm00001d021978",0.249899305198037,0.159528269345863
"Zm00001d021979",0.888305428713348,0.46506074390208
"Zm00001d021985",0.527753106169408,0.505277457724891
"Zm00001d021987",0.262805004758209,0.491848247247794
"Zm00001d021988",0,0.0286359876530332
"Zm00001d021991",0.460748545711252,0.619901280970541
"Zm00001d021993",0.330411788732294,0.481436453450433
"Zm00001d021995",0.0358352053270308,0
"Zm00001d021998",0.380432416157653,0.506803382953136
"Zm00001d021999",0.574483604379988,0.247992030775857
"Zm00001d022005",0.198436084203817,0.154105386830974
"Zm00001d022006",0.134014157515235,0.25730638247946
"Zm00001d022009",0,0.343301718587306
"Zm00001d022010",0.320701459999447,0.209851613057668
"Zm00001d022016",0.310700745497011,0
"Zm00001d022017",0,0
"Zm00001d022025",0.62562576163595,0.24463905256107
"Zm00001d022027",0,0.25610257634703
"Zm00001d022028",0.366222876878042,0.119453921329658
"Zm00001d022031",0,0.443892013359886
"Zm00001d022032",0.771782222554394,0.510182975209063
"Zm00001d022037",0.425047209710221,0.274158545332796
"Zm00001d022038",0.317882172115192,0.159920855295679
"Zm00001d022040",0,0.0510614680238853
"Zm00001d022041",0,0.291355421927297
"Zm00001d022042",0.332882159363601,0.413524488332327
"Zm00001d022043",0.436236570909764,0.435619176767708
"Zm00001d022044",0.01310212223015,0.493528448559654
"Zm00001d022045",0.536406810679728,0.791846582290923
"Zm00001d022046",0.638764073873284,0.735313160252223
"Zm00001d022048",0.862905401976609,0.399617107747089
"Zm00001d022049",0.0711726638873722,0.00818988331948968
"Zm00001d022050",0.472493234193453,0.63841833837815
"Zm00001d022051",0,0.19319136296172
"Zm00001d022053",0.452596290302681,0.59915631033274
"Zm00001d022057",0.23180445102939,0.62513679618143
"Zm00001d022058",0.0723915672763042,0
"Zm00001d022059",0.701761689043152,0.610631573555083
"Zm00001d022062",0.30070309081991,0.40717110093058
"Zm00001d022063",0.240289860239776,0.132230982498023
"Zm00001d022065",0.213265075597692,0.0291397761429362
"Zm00001d022066",0,0
"Zm00001d022069",0.44300094989869,0.230064217521488
"Zm00001d022071",0.244511358288909,0.193114917335486
"Zm00001d022072",0.889656528969921,0.563305589466617
"Zm00001d022073",0.274747891244993,0.490367933424118
"Zm00001d022077",0.283662755757315,0.497489423286907
"Zm00001d022078",0,0
"Zm00001d022081",0.4029389892581,0.240342646429343
"Zm00001d022082",0.483604356712949,0.604891260360291
"Zm00001d022083",0.041389552079899,0.221847915315195
"Zm00001d022084",0.1030372202268,0.0946330299117683
"Zm00001d022085",0.328348701414996,0.510812787945093
"Zm00001d022089",0.344941465951846,0.687906877455821
"Zm00001d022092",0.228842349611192,0.200017404664774
"Zm00001d022096",0.925473582499633,0.75088307792231
"Zm00001d022102",0,0.53150593158403
"Zm00001d022103",0,0.0105944579592208
"Zm00001d022106",0,0.169266263493481
"Zm00001d022107",0.205443191934897,0.340898058208972
"Zm00001d022108",0.293211468062075,0.502478986734913
"Zm00001d022110",0.220465565835988,0.488020666437779
"Zm00001d022111",0.625624010428507,0.557010368239433
"Zm00001d022112",0.692872531581276,0.692314760581938
"Zm00001d022113",0.323525788142229,0.245963505993592
"Zm00001d022114",0.184384104472798,0.300390799896038
"Zm00001d022115",0.242156944034266,0
"Zm00001d022120",0.198372543321881,0.555899150843856
"Zm00001d022122",0.563476822409334,0.528499116338504
"Zm00001d022124",0.0768687270435546,0.163276386354503
"Zm00001d022125",0,0.113643218210723
"Zm00001d022126",0.114663232919257,0.20851102781518
"Zm00001d022127",0.0598732448869919,0.614538246625315
"Zm00001d022130",0.151850891234982,0.0686021473774444
"Zm00001d022132",0.314858767396594,0.519304227593048
"Zm00001d022134",0.441773875870201,0.192062280463665
"Zm00001d022139",0,0.177527547014208
"Zm00001d022141",0,0.625673983585996
"Zm00001d022142",0.126858367517761,0.0722165831678778
"Zm00001d022143",0.561323229153262,0.432812485249965
"Zm00001d022144",0.467167343956309,0.24807096383134
"Zm00001d022148",0,0.163282041489242
"Zm00001d022152",0.215139288095504,0.150591896212646
"Zm00001d022155",0,0.509043334890509
"Zm00001d022159",0.388779313823907,0.550024201393015
"Zm00001d022160",0.663250728163156,0.618320951141652
"Zm00001d022161",0.264540324016396,0.126271864001137
"Zm00001d022163",0,0
"Zm00001d022164",0.793443085766832,0.860636729666036
"Zm00001d022166",0.220253045916006,0.409796109235348
"Zm00001d022168",0,0.175413107263558
"Zm00001d022169",0.252248282581862,0
"Zm00001d022172",0.451246561012209,0.686252350581274
"Zm00001d022174",0,0.109702406339806
"Zm00001d022175",0.775288675016884,0.841277879676504
"Zm00001d022176",0,0.0302443192507163
"Zm00001d022177",0,0.332100862498766
"Zm00001d022179",0,0
"Zm00001d022180",0,0.0210706469459697
"Zm00001d022181",0.367309732479049,0.445326571411982
"Zm00001d022182",0.875904088596272,0.850979540274814
"Zm00001d022184",0.754994331878853,0.610440864695899
"Zm00001d022185",0,0
"Zm00001d022188",0,0.49091922060164
"Zm00001d022189",0,0.366613686461862
"Zm00001d022190",0.333081976127055,0.113182084141789
"Zm00001d022192",0.0570609115153724,0.473282348576514
"Zm00001d022194",0.189938653481645,0.309927485149985
"Zm00001d022197",0.249630779711267,0.104125179052894
"Zm00001d022199",0.310892222403645,0.508934988404963
"Zm00001d022200",0.0212641500077332,0.266646288864864
"Zm00001d022201",0.268436682503655,0.209611239400007
"Zm00001d022202",0.880684487858351,0.925059428211755
"Zm00001d022205",0.0907241936537305,0.0230731761643345
"Zm00001d022206",0.613701003990685,0.743611328925262
"Zm00001d022209",0.828465644082271,0.499008293692472
"Zm00001d022210",0.566770353323936,0.337553265715904
"Zm00001d022211",0.395561317330431,0.466572523869579
"Zm00001d022212",0.368096496563519,0.415668311104863
"Zm00001d022225",0.629449993559566,0.436989330304365
"Zm00001d022226",0.33126333567458,0.520252769261092
"Zm00001d022228",0.662143433658801,0.604291212025505
"Zm00001d022230",0.0571461797293644,0.375690114596599
"Zm00001d022231",0.370811430845029,0.158433109069556
"Zm00001d022233",0.293234968507904,0.669114705376472
"Zm00001d022234",0,0
"Zm00001d022236",0.0952426420938902,0.128323803459304
"Zm00001d022237",0.351608583779188,0.160747309032079
"Zm00001d022238",0.493511697598149,0.711023065635467
"Zm00001d022239",0,0.217618391476038
"Zm00001d022240",0.484989788907052,0.576579641545027
"Zm00001d022242",0.553086804296108,0.506215757369788
"Zm00001d022243",0.141550206350406,0.498033856227529
"Zm00001d022244",0.647156784448744,0.654982375889683
"Zm00001d022245",0.0726601156601049,0.359743955992251
"Zm00001d022246",0.665031327921434,0.409029326522306
"Zm00001d022247",0,0.243663722051017
"Zm00001d022248",0.729204807620525,0.296670262703677
"Zm00001d022249",0.478402136284384,0.213955443067765
"Zm00001d022251",0.016076447609461,0
"Zm00001d022252",0.763015495975439,0.653505831814665
"Zm00001d022254",0.609660680817252,0.695614428870693
"Zm00001d022257",0.364474208593563,0.266389066633113
"Zm00001d022258",0.683841338872256,0.328297750610067
"Zm00001d022259",0.362436283597163,0.246766995390232
"Zm00001d022264",0.38064770546939,0.345020014122936
"Zm00001d022265",0.431751491540744,0.31266202578716
"Zm00001d022266",0.427739936896544,0.512532440747019
"Zm00001d022267",0.471067538466608,0.454979741570558
"Zm00001d022269",0.721654634186272,0.863814447032468
"Zm00001d022270",0.830661947317854,0.707552331824813
"Zm00001d022272",0.475095296986197,0.530824249045932
"Zm00001d022273",0.879002409929857,0.72432789930952
"Zm00001d022274",0.447945104191624,0.317647215941343
"Zm00001d022275",0.317287431472286,0.286110621800442
"Zm00001d022276",0.382357611394337,0.251278844310365
"Zm00001d022277",0,0.115931716193439
"Zm00001d022279",0,0.616533854165725
"Zm00001d022280",0.172443242132198,0.406366731686869
"Zm00001d022282",0.314066705163584,0.720723606088733
"Zm00001d022283",0.0219125984549035,0.266486696719409
"Zm00001d022286",0,0.0107941288527802
"Zm00001d022289",0.614837946316917,0.66258711175225
"Zm00001d022290",0.452822102245321,0.504866155944244
"Zm00001d022295",0.310216944890637,0.497457200282274
"Zm00001d022296",0.704202703464467,0.0539211860182325
"Zm00001d022301",0,0.162533383645723
"Zm00001d022302",0.677013538568297,0.564080805317106
"Zm00001d022305",0.203818410121261,0.622135955537393
"Zm00001d022306",0,0.386723954746048
"Zm00001d022307",0,0.251083329802055
"Zm00001d022308",0.578572987877563,0.762356340901185
"Zm00001d022313",0.392262034597249,0.20685632864746
"Zm00001d022314",0.670486132910996,0.458619064059771
"Zm00001d022316",0.517336177644931,0.312531707688615
"Zm00001d022322",0.0614223858027504,0.318960319345582
"Zm00001d022324",0.208918008766459,0.662661618384342
"Zm00001d022327",0,0.136501827465845
"Zm00001d022330",0.736280478594325,0.241384573058179
"Zm00001d022332",0.821715747170672,0.67907423080135
"Zm00001d022333",0.203951473666128,0.407238095666649
"Zm00001d022334",0.218886858128221,0.466989652697123
"Zm00001d022335",0.637340944382962,0.157800811124189
"Zm00001d022337",0.275746083582792,0.296470329228021
"Zm00001d022338",0,0
"Zm00001d022341",0.705106337868673,0.590644963630272
"Zm00001d022342",0.213124588478425,0.345098306055054
"Zm00001d022343",0.404742237534774,0.599721035263641
"Zm00001d022344",0.75461311170669,0.685131545688716
"Zm00001d022346",0.653514758630874,0.748255652528331
"Zm00001d022347",0.72300574406872,0.766658084440207
"Zm00001d022351",0.139973430342253,0.300199526630521
"Zm00001d022352",0.174781800438619,0.240550477348298
"Zm00001d022353",0.185497870704407,0.367179972186288
"Zm00001d022354",0.345662068428648,0.589262813968131
"Zm00001d022355",0.0911033323596001,0.356864155480571
"Zm00001d022356",0.266800044944076,0.894229174828328
"Zm00001d022357",0.435047245747731,0.921251953764322
"Zm00001d022360",0.0305265998748103,0.873937618821714
"Zm00001d022364",0.316979691499007,0.588509976874127
"Zm00001d022366",0,0.387782655063055
"Zm00001d022367",0.549151500167958,0.563625664365781
"Zm00001d022369",0.600980026827378,0.82874993874491
"Zm00001d022371",0.579740432931143,0.436538386192033
"Zm00001d022373",0.0109202927194584,0.262688449667317
"Zm00001d022374",0.340877983754117,0.586957522756303
"Zm00001d022378",0.308296334280998,0
"Zm00001d022380",0.0083918369938435,0.346908809810254
"Zm00001d022381",0.517251225124781,0.577897950328985
"Zm00001d022383",0.945666835875826,0.946016247901607
"Zm00001d022386",0.45003980237659,0.247232309258202
"Zm00001d022387",0.339034402165619,0.0902932963910354
"Zm00001d022388",0,0.00684339227064375
"Zm00001d022390",0.488098115905867,0.249174342425121
"Zm00001d022391",0.136333819949654,0.370383373389703
"Zm00001d022393",0.0434543761045747,0.2960615083015
"Zm00001d022395",0.384995060699026,0.198136984333921
"Zm00001d022396",0.65065424155816,0.132604033325564
"Zm00001d022400",0,0.262279432193643
"Zm00001d022401",0,0.172460958402513
"Zm00001d022403",0.0207372639373298,0.163809200863728
"Zm00001d022405",0,0
"Zm00001d022406",0.0771815835424308,0.18366091024917
"Zm00001d022407",0.200087345282851,0.0155760230803648
"Zm00001d022414",0.225790551279961,0.167130385422882
"Zm00001d022415",0,0.029401717479986
"Zm00001d022417",0.541379938833161,0
"Zm00001d022418",0.635398931952309,0.763144515861193
"Zm00001d022419",0.804996628419751,0.910661512861941
"Zm00001d022420",0.859070498701565,0.863381961952098
"Zm00001d022421",0.57055713492048,0.721324283752831
"Zm00001d022424",0.0972894308314459,0.0886313089211308
"Zm00001d022425",0.772825691036066,0.642637710056754
"Zm00001d022427",0.300880774501303,0.363344845076302
"Zm00001d022428",0.530590765531682,0.532295198745377
"Zm00001d022429",0.0940223356207958,0.235581843517338
"Zm00001d022430",0.524577268599736,0.380539498680449
"Zm00001d022432",0.733025921413072,0.429871331481462
"Zm00001d022433",0.51905734208823,0.640594169280937
"Zm00001d022434",0.318727897187429,0.381883942528032
"Zm00001d022435",0,0
"Zm00001d022436",0.507790429051756,0.15336869200435
"Zm00001d022437",0.27627038292041,0.236635864610171
"Zm00001d022438",0.366395316443877,0.362153249872994
"Zm00001d022440",0.583621984015624,0.201124289173553
